,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI,FORMATION
17,17,302.173,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.1643944,55.58,NORDLAND GP.
18,18,302.209,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.19975120000004,55.58,NORDLAND GP.
19,19,302.255,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.2463856,55.58,NORDLAND GP.
20,20,302.331,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.3213664,55.58,NORDLAND GP.
21,21,302.362,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.35215120000004,60.413,NORDLAND GP.
22,22,302.398,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.3893368,60.413,NORDLAND GP.
23,23,302.471,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.4615744,60.413,NORDLAND GP.
24,24,302.514,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.50455120000004,60.413,NORDLAND GP.
25,25,302.548,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.5371648,60.413,NORDLAND GP.
26,26,302.627,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.6158032,60.413,NORDLAND GP.
27,27,302.666,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.65695120000004,60.413,NORDLAND GP.
28,28,302.7,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.68895519999995,60.413,NORDLAND GP.
29,29,302.773,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.7636312,60.413,NORDLAND GP.
30,30,302.819,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.80935120000004,55.58,NORDLAND GP.
31,31,302.85200000000003,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.8425744,55.58,NORDLAND GP.
32,32,302.932,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.920908,55.58,NORDLAND GP.
33,33,302.971,3.26309180024982,9204.00008915717,3.37999991247225,66.80999744399999,183.0,3436.14990190464,1.02999999088548,444.5,95.7105642066997,302.96175120000004,65.24600000000001,NORDLAND GP.
34,34,302.999,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.0599976888,65.24600000000001,NORDLAND GP.
35,35,303.011,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.0010704,65.24600000000001,NORDLAND GP.
36,36,303.09,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.0806232,65.24600000000001,NORDLAND GP.
37,37,303.124,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.11415120000004,67.66199999999999,NORDLAND GP.
38,38,303.172,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.1617,67.66199999999999,NORDLAND GP.
39,39,303.249,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.23942400000004,67.66199999999999,NORDLAND GP.
40,40,303.276,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.26655120000004,65.24600000000001,NORDLAND GP.
41,41,303.331,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.3211104,65.24600000000001,NORDLAND GP.
42,42,303.413,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.402492,65.24600000000001,NORDLAND GP.
43,43,303.428,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.41895120000004,65.24600000000001,NORDLAND GP.
44,44,303.48900000000003,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.4805208,65.24600000000001,NORDLAND GP.
45,45,303.572,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.5631216,65.24600000000001,NORDLAND GP.
46,46,303.581,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.57135120000004,62.82899999999999,NORDLAND GP.
47,47,303.66900000000004,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.660048,62.82899999999999,NORDLAND GP.
48,48,303.733,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.72375120000004,48.33,NORDLAND GP.
49,49,303.773,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.76428960000004,48.33,NORDLAND GP.
50,50,303.876,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.867312,48.33,NORDLAND GP.
51,51,303.886,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.87584639999994,36.248000000000005,NORDLAND GP.
52,52,303.98,5.08838378451942,9433.00018609595,4.82999975458449,52.4799994848,182.0,3435.3798809664195,1.02999999088548,444.5,93.8852713152454,303.9712488,36.248000000000005,NORDLAND GP.
53,53,304.001,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.040008632,36.248000000000005,NORDLAND GP.
54,54,304.038,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.02824639999994,36.248000000000005,NORDLAND GP.
55,55,304.084,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.0754904,36.248000000000005,NORDLAND GP.
56,56,304.19,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.18064639999994,33.831,NORDLAND GP.
57,57,304.29400000000004,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.2836688,33.831,NORDLAND GP.
58,58,304.343,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.33304639999994,33.831,NORDLAND GP.
59,59,304.398,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.3879104,33.831,NORDLAND GP.
60,60,304.495,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.48544639999994,31.415,NORDLAND GP.
61,61,304.501,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.4918472,31.415,NORDLAND GP.
62,62,304.60200000000003,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.592736,31.415,NORDLAND GP.
63,63,304.648,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.63784639999994,28.998,NORDLAND GP.
64,64,304.706,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.69728239999995,28.998,NORDLAND GP.
65,65,304.8,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.79024639999994,28.998,NORDLAND GP.
66,66,304.812,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.8012192,28.998,NORDLAND GP.
67,67,304.916,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.90515600000003,28.998,NORDLAND GP.
68,68,304.952,3.56900674157181,9101.999663395442,3.76000043212288,68.680000308,183.0,3435.1899403485,1.02999999088548,444.5,95.4046465438235,304.94264639999994,33.831,NORDLAND GP.
69,69,305.001,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.0000000064,33.831,NORDLAND GP.
70,70,305.019,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.008788,33.831,NORDLAND GP.
71,71,305.105,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.09504639999994,36.248000000000005,NORDLAND GP.
72,72,305.12,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.11150560000004,36.248000000000005,NORDLAND GP.
73,73,305.224,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.2154424,36.248000000000005,NORDLAND GP.
74,74,305.257,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.24744639999994,36.248000000000005,NORDLAND GP.
75,75,305.327,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.3184648,36.248000000000005,NORDLAND GP.
76,76,305.41,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.39984639999994,31.415,NORDLAND GP.
77,77,305.431,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.42240160000006,31.415,NORDLAND GP.
78,78,305.532,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.52237599999995,31.415,NORDLAND GP.
79,79,305.562,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.55224639999994,33.831,NORDLAND GP.
80,80,305.632,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.6223504,33.831,NORDLAND GP.
81,81,305.714,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.70464639999994,31.415,NORDLAND GP.
82,82,305.736,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.7259824,31.415,NORDLAND GP.
83,83,305.839,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.8296144,31.415,NORDLAND GP.
84,84,305.867,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.85704639999994,31.415,NORDLAND GP.
85,85,305.943,2.7430368082355696,9498.99978833607,3.13000064097942,71.69999680800001,183.0,3435.1899403485,1.02999999088548,444.5,96.2306219202682,305.933856,31.415,NORDLAND GP.
86,86,306.001,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.0299987592,31.415,NORDLAND GP.
87,87,306.019,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.00944639999994,36.248000000000005,NORDLAND GP.
88,88,306.047,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.03779280000003,36.248000000000005,NORDLAND GP.
89,89,306.15,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.1417296,36.248000000000005,NORDLAND GP.
90,90,306.172,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.16184639999994,36.248000000000005,NORDLAND GP.
91,91,306.257,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.2459712,36.248000000000005,NORDLAND GP.
92,92,306.324,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.31424639999994,31.415,NORDLAND GP.
93,93,306.361,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.349908,31.415,NORDLAND GP.
94,94,306.464,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.4532352,31.415,NORDLAND GP.
95,95,306.476,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.46664639999995,36.248000000000005,NORDLAND GP.
96,96,306.565,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.5559528,36.248000000000005,NORDLAND GP.
97,97,306.629,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.61904639999995,41.081,NORDLAND GP.
98,98,306.668,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.6595848,41.081,NORDLAND GP.
99,99,306.772,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.7632168,41.081,NORDLAND GP.
100,100,306.781,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.77144639999995,38.664,NORDLAND GP.
101,101,306.876,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.8668488,38.664,NORDLAND GP.
102,102,306.934,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.92384639999995,38.664,NORDLAND GP.
103,103,306.97900000000004,3.63018954839926,13538.9999370557,3.92999966557442,68.8399962288,199.0,4020.84008935942,1.02999999088548,444.5,95.3434660049579,306.9704808,38.664,NORDLAND GP.
104,104,307.001,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.0199891592,38.664,NORDLAND GP.
105,105,307.083,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.0716744,38.664,NORDLAND GP.
106,106,307.086,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.07624639999995,33.831,NORDLAND GP.
107,107,307.184,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.1725632,33.831,NORDLAND GP.
108,108,307.238,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.22864639999995,36.248000000000005,NORDLAND GP.
109,109,307.281,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.270404,36.248000000000005,NORDLAND GP.
110,110,307.373,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.36336800000004,36.248000000000005,NORDLAND GP.
111,111,307.391,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.38104639999995,43.497,NORDLAND GP.
112,112,307.47,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.4590752,43.497,NORDLAND GP.
113,113,307.543,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.53344639999995,41.081,NORDLAND GP.
114,114,307.571,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.55996400000004,41.081,NORDLAND GP.
115,115,307.671,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.6629864,41.081,NORDLAND GP.
116,116,307.696,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.68584639999995,41.081,NORDLAND GP.
117,117,307.778,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.7666184,41.081,NORDLAND GP.
118,118,307.848,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.83824639999995,36.248000000000005,NORDLAND GP.
119,119,307.882,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.87116480000003,36.248000000000005,NORDLAND GP.
120,120,307.985,4.75187721298752,16019.999693611102,3.95999984931714,66.040001016,212.0,4427.22997870456,1.02999999088548,444.5,94.211580223115,307.9754064,36.248000000000005,NORDLAND GP.
121,121,308.0,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,307.99064639999995,26.582,NORDLAND GP.
122,122,308.089,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.0793432,26.582,NORDLAND GP.
123,123,308.153,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.14304639999995,26.582,NORDLAND GP.
124,124,308.192,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.1835848,26.582,NORDLAND GP.
125,125,308.296,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.2878264,26.582,NORDLAND GP.
126,126,308.305,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.29544639999995,24.165,NORDLAND GP.
127,127,308.397,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.3871912,24.165,NORDLAND GP.
128,128,308.458,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.44784639999995,19.332,NORDLAND GP.
129,129,308.5,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.4917376,19.332,NORDLAND GP.
130,130,308.607,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.596284,19.332,NORDLAND GP.
131,131,308.61,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.60024639999995,7.25,NORDLAND GP.
132,132,308.72,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.7108888,7.25,NORDLAND GP.
133,133,308.762,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.75264639999995,7.25,NORDLAND GP.
134,134,308.814,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.8047672,7.25,NORDLAND GP.
135,135,308.915,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.90504639999995,4.833,NORDLAND GP.
136,136,308.918,3.29368343045973,14563.9999358597,3.3199995449867896,69.05999751600001,212.0,4426.81005916598,1.02999999088548,444.5,95.66977491282748,308.9093136,4.833,NORDLAND GP.
137,137,309.0,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.0000001344,4.833,NORDLAND GP.
138,138,309.034,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.0242232,4.833,NORDLAND GP.
139,139,309.067,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.05744639999995,2.417,NORDLAND GP.
140,140,309.137,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.1284648,2.417,NORDLAND GP.
141,141,309.22,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.20984639999995,2.417,NORDLAND GP.
142,142,309.244,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.2327064,2.417,NORDLAND GP.
143,143,309.348,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.3372528,2.417,NORDLAND GP.
144,144,309.372,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.36224639999995,2.417,NORDLAND GP.
145,145,309.451,0.907547613896,14182.0007343618,3.04000008975123,70.9199980632,212.0,4425.97997888098,1.02999999088548,444.5,98.06610612509172,309.4417992,2.417,NORDLAND GP.
