,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI,FORMATION
31,31,225.46400000000003,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.455988,16.916,NORDLAND GP.
32,32,225.473,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.466656,16.916,NORDLAND GP.
33,33,225.479,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.4721424,16.916,NORDLAND GP.
34,34,225.491,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.4825056,16.916,NORDLAND GP.
35,35,225.503,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.497136,16.916,NORDLAND GP.
36,36,225.515,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5065848,16.916,NORDLAND GP.
37,37,225.528,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5218248,16.916,NORDLAND GP.
38,38,225.537,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5309688,16.916,NORDLAND GP.
39,39,225.552,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.54468480000003,16.916,NORDLAND GP.
40,40,225.564,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5559624,16.916,NORDLAND GP.
41,41,225.573,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5660208,16.916,NORDLAND GP.
42,42,225.579,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.57059280000004,16.916,NORDLAND GP.
43,43,225.58900000000003,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5806512,16.916,NORDLAND GP.
44,44,225.592,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.585528,16.916,NORDLAND GP.
45,45,225.601,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.5949768,16.916,NORDLAND GP.
46,46,225.607,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.6004632,16.916,NORDLAND GP.
47,47,225.613,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.60534,16.916,NORDLAND GP.
48,48,225.628,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.62088480000003,16.916,NORDLAND GP.
49,49,225.634,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.6257616,16.916,NORDLAND GP.
50,50,225.637,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.6306384,16.916,NORDLAND GP.
51,51,225.665,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.65593680000003,16.916,NORDLAND GP.
52,52,225.677,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.6705672,16.916,NORDLAND GP.
53,53,225.683,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.675444,16.916,NORDLAND GP.
54,54,225.686,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.6803208,16.916,NORDLAND GP.
55,55,225.701,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.695256,16.916,NORDLAND GP.
56,56,225.704,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.69708480000003,19.332,NORDLAND GP.
57,57,225.707,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7007424,19.332,NORDLAND GP.
58,58,225.71400000000003,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7056192,19.332,NORDLAND GP.
59,59,225.735,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7263456,19.332,NORDLAND GP.
60,60,225.74400000000003,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7354896,19.332,NORDLAND GP.
61,61,225.747,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.740976,19.332,NORDLAND GP.
62,62,225.753,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7452432,19.332,NORDLAND GP.
63,63,225.762,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.754692,19.332,NORDLAND GP.
64,64,225.778,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7687128,19.332,NORDLAND GP.
65,65,225.787,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7793808,19.332,NORDLAND GP.
66,66,225.802,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.7937064,19.332,NORDLAND GP.
67,67,225.811,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8031552,19.332,NORDLAND GP.
68,68,225.826,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8180904,19.332,NORDLAND GP.
69,69,225.835,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.827844,19.332,NORDLAND GP.
70,70,225.851,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8424744,19.332,NORDLAND GP.
71,71,225.857,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.84948480000003,24.165,NORDLAND GP.
72,72,225.86,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8528376,24.165,NORDLAND GP.
73,73,225.875,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8683824,24.165,NORDLAND GP.
74,74,225.881,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8732592,24.165,NORDLAND GP.
75,75,225.887,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8787456,24.165,NORDLAND GP.
76,76,225.896,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8881944,24.165,NORDLAND GP.
77,77,225.903,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.8939856,24.165,NORDLAND GP.
78,78,225.912,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9043488,24.165,NORDLAND GP.
79,79,225.918,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9092256,24.165,NORDLAND GP.
80,80,225.927,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.919284,24.165,NORDLAND GP.
81,81,225.936,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9296472,24.165,NORDLAND GP.
82,82,225.942,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9339144,24.165,NORDLAND GP.
83,83,225.951,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9439728,24.165,NORDLAND GP.
84,84,225.96,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9534216,24.165,NORDLAND GP.
85,85,225.97,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9637848,24.165,NORDLAND GP.
86,86,225.976,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.9686616,24.165,NORDLAND GP.
87,87,225.985,0.56084383229413,8883.9996346111,1.4400006847433,3.3499998024,144.0,3478.8999034419,1.02999999088548,444.5,95.547406124026,225.97872,24.165,NORDLAND GP.
88,88,226.0,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,225.9936552,24.165,NORDLAND GP.
89,89,226.009,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.00188480000003,19.332,NORDLAND GP.
90,90,226.012,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0040184,19.332,NORDLAND GP.
91,91,226.037,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0296216,19.332,NORDLAND GP.
92,92,226.043,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0354128,19.332,NORDLAND GP.
93,93,226.052,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0445568,19.332,NORDLAND GP.
94,94,226.061,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0546152,19.332,NORDLAND GP.
95,95,226.076,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.06955040000005,19.332,NORDLAND GP.
96,96,226.088,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0796088,19.332,NORDLAND GP.
97,97,226.101,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.0948488,19.332,NORDLAND GP.
98,98,226.113,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1049072,19.332,NORDLAND GP.
99,99,226.128,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1201472,19.332,NORDLAND GP.
100,100,226.137,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1302056,19.332,NORDLAND GP.
101,101,226.143,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1350824,19.332,NORDLAND GP.
102,102,226.152,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1454456,19.332,NORDLAND GP.
103,103,226.162,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.15428480000003,21.749,NORDLAND GP.
104,104,226.174,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1658672,21.749,NORDLAND GP.
105,105,226.177,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.170744,21.749,NORDLAND GP.
106,106,226.192,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.1841552,21.749,NORDLAND GP.
107,107,226.198,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.19208,21.749,NORDLAND GP.
108,108,226.207,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2000048,21.749,NORDLAND GP.
109,109,226.223,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2161592,21.749,NORDLAND GP.
110,110,226.232,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2243888,21.749,NORDLAND GP.
111,111,226.256,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2496872,21.749,NORDLAND GP.
112,112,226.265,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2588312,21.749,NORDLAND GP.
113,113,226.274,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2658416,21.749,NORDLAND GP.
114,114,226.299,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.2908352,21.749,NORDLAND GP.
115,115,226.314,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.30668480000003,19.332,NORDLAND GP.
116,116,226.341,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3335072,19.332,NORDLAND GP.
117,117,226.36,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3511856,19.332,NORDLAND GP.
118,118,226.366,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3591104,19.332,NORDLAND GP.
119,119,226.381,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3746552,19.332,NORDLAND GP.
120,120,226.39,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3831896,19.332,NORDLAND GP.
121,121,226.399,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.3926384,19.332,NORDLAND GP.
122,122,226.427,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.4200704,19.332,NORDLAND GP.
123,123,226.466,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.45908480000003,19.332,NORDLAND GP.
124,124,226.469,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.461828,19.332,NORDLAND GP.
125,125,226.488,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.4792016,19.332,NORDLAND GP.
126,126,226.503,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.4962704,19.332,NORDLAND GP.
127,127,226.512,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5057192,19.332,NORDLAND GP.
128,128,226.521,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.513644,19.332,NORDLAND GP.
129,129,226.53,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5218736,19.332,NORDLAND GP.
130,130,226.555,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5465624,19.332,NORDLAND GP.
131,131,226.573,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5651552,19.332,NORDLAND GP.
132,132,226.597,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5892344,19.332,NORDLAND GP.
133,133,226.604,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.5977688,19.332,NORDLAND GP.
134,134,226.616,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6072176,19.332,NORDLAND GP.
135,135,226.61900000000003,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.61148480000003,19.332,NORDLAND GP.
136,136,226.622,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.615752,19.332,NORDLAND GP.
137,137,226.64,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6328208,19.332,NORDLAND GP.
138,138,226.655,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6489752,19.332,NORDLAND GP.
139,139,226.665,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6569,19.332,NORDLAND GP.
140,140,226.671,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6648248,19.332,NORDLAND GP.
141,141,226.68,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.6730544,19.332,NORDLAND GP.
142,142,226.698,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.69073280000003,19.332,NORDLAND GP.
143,143,226.722,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.7145072,19.332,NORDLAND GP.
144,144,226.738,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.7309664,19.332,NORDLAND GP.
145,145,226.756,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.7477304,19.332,NORDLAND GP.
146,146,226.762,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.7556552,19.332,NORDLAND GP.
147,147,226.771,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.76388480000003,19.332,NORDLAND GP.
148,148,226.789,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.7809536,19.332,NORDLAND GP.
149,149,226.811,0.52005544560662,8898.99978584103,1.3699998040709498,2.7000000864,144.0,3478.67993315058,1.02999999088548,444.5,95.6085943739619,226.803204,19.332,NORDLAND GP.
